#stimTimes: (1,120)
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100 101 102 103 104 105 106 107 108 109 110 111 112 113 114 115 116 117 118 119


#stimSeq : (32,120)
0.5000007748603821 1.0 0.4999992549419403 0.0 0.5000007748603821 1.0 0.4999990463256836 0.0 0.5000011324882507 1.0 0.49999919533729553 0.0 0.5000009536743164 1.0 0.49999934434890747 0.0 0.5000022649765015 1.0 0.4999980628490448 0.0 0.5000016093254089 1.0 0.49999868869781494 0.0 0.5000019669532776 1.0 0.49999740719795227 0.0 0.5000013113021851 1.0 0.4999980330467224 0.0 0.5000007152557373 1.0 0.49999865889549255 0.0 0.5000000596046448 1.0 0.4999992847442627 0.0 0.5000013709068298 1.0 0.4999980032444 0.0 0.5000026226043701 1.0 0.500000536441803 0.0 0.5000001192092896 1.0 0.4999992549419403 0.0 0.5000013709068298 1.0 0.49999797344207764 0.0 0.5000026822090149 1.0 0.500000536441803 0.0 0.5000001192092896 1.0 0.4999992549419403 0.0 0.5000013709068298 1.0 0.49999797344207764 0.0 0.5000026822090149 1.0 0.49999669194221497 0.0 0.5000001192092896 1.0 0.4999992251396179 0.0 0.5000014305114746 1.0 0.49999794363975525 0.0 0.5000026822090149 1.0 0.5000004768371582 0.0 0.5000039935112 1.0 0.49999919533729553 0.0 0.5000052452087402 1.0 0.49999791383743286 0.0 0.49999889731407166 1.0 0.4999966323375702 0.0 0.5000001788139343 1.0 0.4999953508377075 0.0 0.5000014901161194 1.0 0.49999406933784485 0.0 0.5000027418136597 1.0 0.5000004172325134 0.0 0.5000040531158447 1.0 0.49999913573265076 0.0 0.500005304813385 1.0 0.4999978542327881 0.0 0.49999895691871643 1.0 0.4999965727329254 0.0
0.5000006556510925 0.9755284786224365 0.7938921451568604 0.20610693097114563 0.024471908807754517 0.5000007748603821 0.9755284786224365 0.7938919067382812 0.20610648393630981 0.02447199821472168 0.5000006556510925 0.975528359413147 0.7938920855522156 0.20610621571540833 0.024471968412399292 0.5000009536743164 0.9755289554595947 0.793891429901123 0.20610594749450684 0.024472355842590332 0.5000013113021851 0.9755290746688843 0.7938919067382812 0.20610648393630981 0.024472177028656006 0.5000016093254089 0.975529134273529 0.793890118598938 0.20610621571540833 0.02447226643562317 0.5000019669532776 0.9755289554595947 0.7938921451568604 0.20610672235488892 0.024472087621688843 0.5000013113021851 0.9755281209945679 0.7938926815986633 0.2061072289943695 0.02447187900543213 0.5000007152557373 0.9755280017852783 0.7938916683197021 0.2061077356338501 0.02447226643562317 0.5000000596046448 0.975528359413147 0.7938921451568604 0.20610669255256653 0.024472087621688843 0.5000013709068298 0.9755287170410156 0.7938911318778992 0.20610874891281128 0.024472475051879883 0.4999988079071045 0.9755291938781738 0.7938931584358215 0.2061077058315277 0.024471700191497803 0.5000001192092896 0.975528359413147 0.7938921451568604 0.20610666275024414 0.024472087621688843 0.5000013709068298 0.9755287766456604 0.7938910722732544 0.20610564947128296 0.024472475051879883 0.5000026822090149 0.9755291938781738 0.7938931584358215 0.2061046063899994 0.024471700191497803 0.5000039339065552 0.975528359413147 0.7938921451568604 0.20610666275024414 0.024472087621688843 0.5000013709068298 0.9755287766456604 0.7938941717147827 0.20610561966896057 0.02447250485420227 0.49999886751174927 0.9755280017852783 0.7938900589942932 0.206104576587677 0.024471700191497803 0.5000001192092896 0.9755295515060425 0.7938920855522156 0.20610663294792175 0.024472087621688843 0.5000052452087402 0.9755287766456604 0.7938910722732544 0.20610558986663818 0.024471312761306763 0.5000026822090149 0.9755291938781738 0.7938899993896484 0.206104576587677 0.02447289228439331 0.5000039935112 0.9755271673202515 0.7938889861106873 0.20610353350639343 0.024470925331115723 0.49999764561653137 0.9755299687385559 0.7938879728317261 0.20610865950584412 0.024471312761306763 0.5000065565109253 0.9755280017852783 0.7938930988311768 0.20610764622688293 0.02447408437728882
0.500000536441803 0.9330129623413086 0.9330124855041504 0.4999994933605194 0.0669870376586914 0.06698763370513916 0.500000536441803 0.9330129623413086 0.9330123662948608 0.4999995231628418 0.06698709726333618 0.06698742508888245 0.5000006556510925 0.9330132007598877 0.9330124855041504 0.49999919533729553 0.06698670983314514 0.06698784232139587 0.5000009536743164 0.9330136179924011 0.9330123066902161 0.49999839067459106 0.06698700785636902 0.06698799133300781 0.5000013113021851 0.9330133199691772 0.9330116510391235 0.4999980628490448 0.06698685884475708 0.06698769330978394 0.5000016093254089 0.9330134391784668 0.9330124855041504 0.49999868869781494 0.06698715686798096 0.06698784232139587 0.5000000596046448 0.9330131411552429 0.9330127835273743 0.4999993145465851 0.06698653101921082 0.066987544298172 0.5000013113021851 0.933012843132019 0.9330121278762817 0.4999999403953552 0.0669877827167511 0.06698817014694214 0.5000007152557373 0.9330134391784668 0.9330124855041504 0.49999865889549255 0.06698715686798096 0.06698691844940186 0.5000019669532776 0.9330132007598877 0.9330118298530579 0.4999992847442627 0.06698748469352722 0.066987544298172 0.49999943375587463 0.9330137968063354 0.9330130815505981 0.4999980032444 0.06698682904243469 0.06698724627494812 0.5000026226043701 0.9330134987831116 0.9330124855041504 0.500000536441803 0.06698620319366455 0.06698787212371826 0.5000001192092896 0.9330141544342041 0.9330117702484131 0.4999992549419403 0.06698745489120483 0.06698662042617798 0.5000013709068298 0.933012843132019 0.9330111742019653 0.49999797344207764 0.06698682904243469 0.06698724627494812 0.5000026822090149 0.9330115914344788 0.9330124258995056 0.49999669194221497 0.06698617339134216 0.06698787212371826 0.5000001192092896 0.9330141544342041 0.9330136775970459 0.4999992549419403 0.06698554754257202 0.06698852777481079 0.5000013709068298 0.933012843132019 0.9330111742019653 0.5000017881393433 0.0669867992401123 0.06698915362358093 0.5000026822090149 0.9330134987831116 0.9330124258995056 0.49999669194221497 0.06698808073997498 0.06698790192604065 0.5000039339065552 0.9330122470855713 0.9330117702484131 0.4999992251396179 0.06698551774024963 0.06698662042617798 0.5000014305114746 0.9330147504806519 0.9330130815505981 0.49999794363975525 0.0669867992401123 0.06698918342590332
0.5000004768371582 0.8909159898757935 0.9874638319015503 0.7169414758682251 0.28305768966674805 0.012535959482192993 0.10908463597297668 0.500000536441803 0.8909162282943726 0.9874638319015503 0.7169414758682251 0.28305763006210327 0.01253587007522583 0.1090848445892334 0.5000001788139343 0.8909159898757935 0.9874635934829712 0.716941237449646 0.2830568850040436 0.012535691261291504 0.10908475518226624 0.5000019073486328 0.8909164667129517 0.987463653087616 0.7169405221939087 0.2830565869808197 0.012535631656646729 0.1090855598449707 0.5000003576278687 0.890916109085083 0.9874638319015503 0.7169410586357117 0.2830580174922943 0.01253598928451538 0.10908457636833191 0.5000006556510925 0.8909162878990173 0.9874637126922607 0.7169407606124878 0.2830568552017212 0.012535691261291504 0.10908418893814087 0.5000019669532776 0.8909158706665039 0.9874634742736816 0.7169413566589355 0.28305914998054504 0.012535840272903442 0.10908377170562744 0.5000013113021851 0.8909155130386353 0.9874635934829712 0.7169418931007385 0.2830579876899719 0.012535959482192993 0.10908457636833191 0.5000007152557373 0.8909162878990173 0.9874641299247742 0.7169407606124878 0.2830585539340973 0.012535691261291504 0.10908418893814087 0.5000019669532776 0.8909158706665039 0.9874638319015503 0.7169412970542908 0.28305739164352417 0.012535810470581055 0.10908499360084534 0.5000013709068298 0.8909167051315308 0.9874635934829712 0.71694016456604 0.28305625915527344 0.012535542249679565 0.1090857982635498 0.4999988079071045 0.8909175395965576 0.9874641299247742 0.7169389724731445 0.2830585241317749 0.012536108493804932 0.10908421874046326 0.5000039339065552 0.8909158706665039 0.9874638319015503 0.7169412970542908 0.2830539345741272 0.012535810470581055 0.10908499360084534 0.5000013709068298 0.8909143209457397 0.9874635934829712 0.71694016456604 0.28305622935295105 0.012536376714706421 0.1090857982635498 0.5000026822090149 0.8909151554107666 0.9874641299247742 0.7169389724731445 0.28305506706237793 0.012536108493804932 0.10908421874046326 0.5000039339065552 0.8909159302711487 0.9874638319015503 0.716941237449646 0.2830573618412018 0.012535810470581055 0.10908502340316772 0.5000013709068298 0.8909167051315308 0.9874635934829712 0.7169401049613953 0.28305965662002563 0.012535542249679565 0.10908582806587219 0.5000026822090149
0.5000004172325134 0.8535536527633667 1.0 0.8535531759262085 0.49999961256980896 0.14644628763198853 0.0 0.14644688367843628 0.500000536441803 0.8535537719726562 1.0 0.8535531759262085 0.4999995231628418 0.1464461386203766 0.0 0.14644694328308105 0.5000011324882507 0.8535539507865906 1.0 0.8535525798797607 0.49999919533729553 0.14644557237625122 0.0 0.14644718170166016 0.5000009536743164 0.8535541892051697 1.0 0.8535523414611816 0.49999934434890747 0.14644601941108704 0.0 0.14644742012023926 0.5000003576278687 0.8535537719726562 1.0 0.8535528182983398 0.4999999701976776 0.14644646644592285 0.0 0.14644697308540344 0.5000006556510925 0.853553295135498 1.0 0.8535532355308533 0.49999868869781494 0.14644622802734375 0.0 0.14644721150398254 0.5000000596046448 0.8535542488098145 1.0 0.8535523414611816 0.4999993145465851 0.14644667506217957 0.0 0.14644676446914673 0.5000013113021851 0.8535537719726562 1.0 0.8535528182983398 0.4999999403953552 0.14644578099250793 0.0 0.14644765853881836 0.5000007152557373 0.853553295135498 1.0 0.8535532355308533 0.49999865889549255 0.14644622802734375 0.0 0.14644721150398254 0.5000000596046448 0.8535542488098145 1.0 0.8535523414611816 0.4999992847442627 0.14644667506217957 0.0 0.14644676446914673 0.5000013709068298 0.8535537719726562 1.0 0.8535527586936951 0.4999980032444 0.14644712209701538 0.0 0.14644768834114075 0.5000026226043701 0.8535533547401428 1.0 0.8535518646240234 0.500000536441803 0.14644619822502136 0.0 0.14644858241081238 0.5000001192092896 0.8535542488098145 1.0 0.8535536527633667 0.4999992549419403 0.14644530415534973 0.0 0.14644679427146912 0.5000013709068298 0.8535551428794861 1.0 0.8535527586936951 0.49999797344207764 0.146447092294693 0.0 0.14644768834114075 0.5000026822090149 0.8535533547401428 1.0 0.8535518646240234 0.500000536441803 0.14644619822502136 0.0 0.14644861221313477
0.9330121278762817 0.0669867992401123 0.5000010132789612 0.9330121278762817 0.06698662042617798 0.5000011324882507 0.9330122470855713 0.06698670983314514 0.5000009536743164 0.9330123066902161 0.06698700785636902 0.5000013113021851 0.9330116510391235 0.06698685884475708 0.5000016093254089 0.933011531829834 0.06698620319366455 0.5000019669532776 0.9330108761787415 0.06698653101921082 0.5000032186508179 0.9330121278762817 0.06698587536811829 0.5000026226043701 0.933011531829834 0.06698524951934814 0.5000038743019104 0.9330118298530579 0.06698653101921082 0.5000032782554626 0.9330111742019653 0.06698682904243469 0.5000026226043701 0.9330124855041504 0.06698620319366455 0.5000001192092896 0.9330117702484131 0.06698745489120483 0.5000013709068298 0.9330111742019653 0.06698682904243469 0.5000026822090149 0.9330124258995056 0.06698617339134216 0.5000001192092896 0.9330136775970459 0.06698554754257202 0.5000013709068298 0.9330111742019653 0.0669867992401123 0.5000026822090149 0.9330124258995056 0.06698808073997498 0.5000039339065552 0.9330117702484131 0.06698551774024963 0.5000014305114746 0.9330130815505981 0.0669867992401123 0.49999889731407166 0.933010458946228 0.06698805093765259 0.5000039935112 0.9330117702484131 0.06698742508888245 0.5000052452087402 0.9330111742019653 0.06698676943778992 0.49999889731407166 0.933010458946228 0.06698614358901978 0.5000001788139343 0.9330098628997803 0.06698551774024963 0.5000014901161194 0.9330130219459534 0.06698867678642273 0.5000027418136597 0.9330123662948608 0.06698423624038696 0.5000040531158447 0.9330117702484131 0.06698739528656006 0.500005304813385 0.9330149292945862 0.06698676943778992 0.5000066161155701 0.933010458946228 0.06698611378669739 0.5000002384185791 0.9330098628997803 0.06698930263519287 0.5000014901161194 0.933009147644043 0.06698483228683472 0.5000028014183044 0.9330123662948608 0.06698420643806458 0.49999645352363586 0.9330117106437683 0.06698355078697205 0.5000053644180298 0.9330110549926758 0.06698673963546753 0.5000066161155701 0.9330142736434937 0.066986083984375 0.5000079274177551 0.9330136179924011 0.06698545813560486 0.5000015497207642 0.933009147644043 0.06698861718177795 0.5000028610229492 0.9330085515975952 0.06698799133300781 0.5000041127204895 0.9330117106437683 0.06698355078697205 0.4999977648258209
1.0 0.4999992549419403 0.0 0.5000007748603821 1.0 0.4999990463256836 0.0 0.5000011324882507 1.0 0.49999919533729553 0.0 0.5000009536743164 1.0 0.49999934434890747 0.0 0.5000022649765015 1.0 0.4999980628490448 0.0 0.5000016093254089 1.0 0.49999868869781494 0.0 0.5000019669532776 1.0 0.49999740719795227 0.0 0.5000013113021851 1.0 0.4999980330467224 0.0 0.5000007152557373 1.0 0.49999865889549255 0.0 0.5000000596046448 1.0 0.4999992847442627 0.0 0.5000013709068298 1.0 0.4999980032444 0.0 0.5000026226043701 1.0 0.500000536441803 0.0 0.5000001192092896 1.0 0.4999992549419403 0.0 0.5000013709068298 1.0 0.49999797344207764 0.0 0.5000026822090149 1.0 0.500000536441803 0.0 0.5000001192092896 1.0 0.4999992549419403 0.0 0.5000013709068298 1.0 0.49999797344207764 0.0 0.5000026822090149 1.0 0.49999669194221497 0.0 0.5000001192092896 1.0 0.4999992251396179 0.0 0.5000014305114746 1.0 0.49999794363975525 0.0 0.5000026822090149 1.0 0.5000004768371582 0.0 0.5000039935112 1.0 0.49999919533729553 0.0 0.5000052452087402 1.0 0.49999791383743286 0.0 0.49999889731407166 1.0 0.4999966323375702 0.0 0.5000001788139343 1.0 0.4999953508377075 0.0 0.5000014901161194 1.0 0.49999406933784485 0.0 0.5000027418136597 1.0 0.5000004172325134 0.0 0.5000040531158447 1.0 0.49999913573265076 0.0 0.500005304813385 1.0 0.4999978542327881 0.0 0.49999895691871643 1.0 0.4999965727329254 0.0 0.5000002384185791
